"param_device";"af_event_name";"af_event_guid";"not_verified";"not_param_verified";"af_event_time";"ga_event_time";"af_common_values";"ga_common_values";"device";"af_events";"ga_events";"d.not_verified";"not_device_verified"
"48d7a5d9dbf0077abfd82c6d64c5a19c";hard_get;"11368ac2-66e5-41f9-870c-b2972cb013c9";1;1;2021-02-09 22:59:50;1970-01-01 03:00:00;"[Ljava.lang.String;@672b1136";"[Ljava.lang.String;@4bab2bf7";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@58d712eb";"[Ljava.lang.String;@79367fb4";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";balance_get;"6200802b-4b56-4aa5-b0ee-462693f4f45b";1;1;2021-02-09 22:59:50;1970-01-01 03:00:00;"[Ljava.lang.String;@462b6305";"[Ljava.lang.String;@544d0ca4";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@346d1c8c";"[Ljava.lang.String;@7eec1e6a";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";quest_complete;"7cbd08a2-92b1-4834-87dd-303131a6caeb";1;1;2021-02-09 22:59:50;1970-01-01 03:00:00;"[Ljava.lang.String;@63c279f9";"[Ljava.lang.String;@5f566109";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@3039f13";"[Ljava.lang.String;@1d82de57";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";balance_get;"70d76e1b-c6b1-4449-bcd7-6c860e849b12";1;1;2021-02-09 22:59:54;1970-01-01 03:00:00;"[Ljava.lang.String;@6d7f61af";"[Ljava.lang.String;@1cd0b20";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@1ea9f70d";"[Ljava.lang.String;@15d2f2e9";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";level_finish;"50527690-0e99-4881-ae9f-f2bd3e640483";1;1;2021-02-09 22:59:56;1970-01-01 03:00:00;"[Ljava.lang.String;@3b68be5";"[Ljava.lang.String;@6a4b04b8";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@3b8b9763";"[Ljava.lang.String;@39cc6f41";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";map_open;"154f92d8-da22-4543-9cd4-8dccb0ce8068";1;1;2021-02-09 22:59:58;1970-01-01 03:00:00;"[Ljava.lang.String;@e12223e";"[Ljava.lang.String;@3cce8980";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@5b9921f5";"[Ljava.lang.String;@175eba0";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";loading_scene;"29515286-0c38-4285-a0bf-815da92b8644";1;1;2021-02-09 22:59:59;1970-01-01 03:00:00;"[Ljava.lang.String;@1ee92a62";"[Ljava.lang.String;@56a322b6";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@4427271e";"[Ljava.lang.String;@6a21fcd1";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";dlg_quest;"9c8a5512-6467-42eb-886f-fac0858043aa";1;1;2021-02-09 23:00:05;1970-01-01 03:00:00;"[Ljava.lang.String;@3dcc61cd";"[Ljava.lang.String;@72b55250";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@f5794cf";"[Ljava.lang.String;@6a753680";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";loading_scene;b05b420c-e812-47fa-915e-26132a6db7ae;1;1;2021-02-09 23:00:10;1970-01-01 03:00:00;"[Ljava.lang.String;@3469f00a";"[Ljava.lang.String;@6c961305";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@5f5403b4";"[Ljava.lang.String;@1c56ffe8";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";dlg_settlement;"1b99c40d-1bb7-4333-8d3e-5143e7b1f14d";1;1;2021-02-09 23:00:13;1970-01-01 03:00:00;"[Ljava.lang.String;@6744a5c8";"[Ljava.lang.String;@3b969c1e";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@4420617b";"[Ljava.lang.String;@6fa27fa8";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";map_open;"80217ac6-eb65-4524-8424-3024977718b1";1;1;2021-02-09 23:00:15;1970-01-01 03:00:00;"[Ljava.lang.String;@2d8afd71";"[Ljava.lang.String;@22f3e2b2";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@659f742e";"[Ljava.lang.String;@19bc180a";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";loading_scene;"0c5fad0d-34c3-4b3b-8317-90a750371eb7";1;1;2021-02-09 23:00:16;1970-01-01 03:00:00;"[Ljava.lang.String;@63a70f39";"[Ljava.lang.String;@5efc978d";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@405cb678";"[Ljava.lang.String;@39d98a31";0;1
"48d7a5d9dbf0077abfd82c6d64c5a19c";dlg_quest;"07ba305d-106a-4538-9648-c64b5e4000c2";1;1;2021-02-09 23:00:34;1970-01-01 03:00:00;"[Ljava.lang.String;@625c84f4";"[Ljava.lang.String;@582627cd";"48d7a5d9dbf0077abfd82c6d64c5a19c";"[Ljava.lang.String;@7d6ca5c7";"[Ljava.lang.String;@8912059";0;1
"4ae1afda24df8bd85808bf954bbb65b6";session_start;"1e0f05bd-f30f-40fd-a1e6-35a02ffb9743";1;1;2021-02-09 21:04:49;1970-01-01 03:00:00;"[Ljava.lang.String;@eec7e9b";"[Ljava.lang.String;@671d28c4";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@7f47eb7d";"[Ljava.lang.String;@7e558f24";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;"97886817-797e-4fb1-b04c-cfa7c95ef0c4";1;1;2021-02-09 21:04:50;1970-01-01 03:00:00;"[Ljava.lang.String;@13203ed3";"[Ljava.lang.String;@1d756f7b";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@5da973ab";"[Ljava.lang.String;@f57eb95";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;"5a6cea90-8aa5-4d3f-8b7b-d7b3e568e83b";1;1;2021-02-09 21:04:50;1970-01-01 03:00:00;"[Ljava.lang.String;@1d939a0a";"[Ljava.lang.String;@2b2b2074";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@3d892a91";"[Ljava.lang.String;@d3265f6";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;"84e49afe-2ab5-4a34-8663-ec3f2400971f";1;1;2021-02-09 21:04:50;1970-01-01 03:00:00;"[Ljava.lang.String;@cf0fd90";"[Ljava.lang.String;@7e2a54fa";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@a83340c";"[Ljava.lang.String;@1480ed7f";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;"4c2dfae5-074f-4b4f-bad8-d64e6fee3bf7";1;1;2021-02-09 21:05:09;1970-01-01 03:00:00;"[Ljava.lang.String;@1f179e02";"[Ljava.lang.String;@3336949e";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@2086f5a0";"[Ljava.lang.String;@33fe0fda";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;"1065f2d1-a846-4964-8248-f534234e5945";1;1;2021-02-09 21:05:09;1970-01-01 03:00:00;"[Ljava.lang.String;@10ba7029";"[Ljava.lang.String;@172f84c4";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@135874";"[Ljava.lang.String;@43d00773";0;1
"4ae1afda24df8bd85808bf954bbb65b6";dlg_welcome;"5b1eca69-391c-43f8-86cb-500ebc2595aa";1;1;2021-02-09 21:05:11;1970-01-01 03:00:00;"[Ljava.lang.String;@280c18";"[Ljava.lang.String;@6b4ab17d";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@71008498";"[Ljava.lang.String;@3228fe54";0;1
"4ae1afda24df8bd85808bf954bbb65b6";map_open;e43bb667-048a-4cfc-b825-e7100a3e45cf;1;1;2021-02-09 21:05:14;1970-01-01 03:00:00;"[Ljava.lang.String;@72a06cc5";"[Ljava.lang.String;@4cdffab5";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@398e83f2";"[Ljava.lang.String;@4ca110c9";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;c38abfa9-7e1d-47fa-ad46-368d39144a63;1;1;2021-02-09 21:05:15;1970-01-01 03:00:00;"[Ljava.lang.String;@3d169bdc";"[Ljava.lang.String;@e2fc499";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@437347bd";"[Ljava.lang.String;@7102042";0;1
"4ae1afda24df8bd85808bf954bbb65b6";dlg_quest;e0d4017e-f7cb-41c1-859c-9e72b3a79ee3;1;1;2021-02-09 21:05:20;1970-01-01 03:00:00;"[Ljava.lang.String;@e518307";"[Ljava.lang.String;@7e2a8558";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@273d6b8f";"[Ljava.lang.String;@21294d1a";0;1
"4ae1afda24df8bd85808bf954bbb65b6";loading_scene;"9c76daef-f630-483b-9d82-8b9f346cc434";1;1;2021-02-09 21:05:25;1970-01-01 03:00:00;"[Ljava.lang.String;@23e2bb83";"[Ljava.lang.String;@9c8eae2";"4ae1afda24df8bd85808bf954bbb65b6";"[Ljava.lang.String;@45658947";"[Ljava.lang.String;@2e4f5d6c";0;1
"4b40817c9467071068ab8d0cd3e9bed1";session_start;c2881c01-48df-4044-817f-f490fee2390e;1;1;2021-02-09 23:00:30;1970-01-01 03:00:00;"[Ljava.lang.String;@18c7c585";"[Ljava.lang.String;@5696b385";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@3fd027a1";"[Ljava.lang.String;@6b20b90a";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;e4843a4d-cea4-4b2f-8d4f-6c9fe5b37cf6;1;1;2021-02-09 23:00:31;1970-01-01 03:00:00;"[Ljava.lang.String;@4d6db206";"[Ljava.lang.String;@2e843ab5";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@10d7fdeb";"[Ljava.lang.String;@7e51ee12";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;"3b3be080-9c63-41ca-af65-dc6a94ce173d";1;1;2021-02-09 23:00:31;1970-01-01 03:00:00;"[Ljava.lang.String;@5e0c8e5c";"[Ljava.lang.String;@515246ba";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@7e45d1de";"[Ljava.lang.String;@f15817a";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;"6204921c-bf1d-4c3a-8473-077bdd608239";1;1;2021-02-09 23:00:31;1970-01-01 03:00:00;"[Ljava.lang.String;@355190aa";"[Ljava.lang.String;@76f5672c";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@266e930d";"[Ljava.lang.String;@5d3c8eb";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;"751970c2-8954-4c3d-a141-1537e918c580";1;1;2021-02-09 23:00:45;1970-01-01 03:00:00;"[Ljava.lang.String;@3cbedc3b";"[Ljava.lang.String;@612f0087";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@330b1154";"[Ljava.lang.String;@2804134e";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;"2b313cb3-77de-4907-a08a-9798abae133c";1;1;2021-02-09 23:00:45;1970-01-01 03:00:00;"[Ljava.lang.String;@62115d71";"[Ljava.lang.String;@7ba3528c";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@10496d1d";"[Ljava.lang.String;@185f9239";0;1
"4b40817c9467071068ab8d0cd3e9bed1";dlg_welcome;c366f172-f237-4d54-a63f-897013ffbec0;1;1;2021-02-09 23:00:48;1970-01-01 03:00:00;"[Ljava.lang.String;@70cdae96";"[Ljava.lang.String;@119bb531";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@4ae1039a";"[Ljava.lang.String;@2e4b8ea5";0;1
"4b40817c9467071068ab8d0cd3e9bed1";map_open;e9e2d0a1-7a8e-45dd-b09c-817cc97f62bd;1;1;2021-02-09 23:00:50;1970-01-01 03:00:00;"[Ljava.lang.String;@336f3ce4";"[Ljava.lang.String;@7f113585";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@3d2e142e";"[Ljava.lang.String;@4fe29b88";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;"8a8289e1-a815-4297-b5e7-06b59fc69170";1;1;2021-02-09 23:00:51;1970-01-01 03:00:00;"[Ljava.lang.String;@520068c";"[Ljava.lang.String;@736ba6b0";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@3e295397";"[Ljava.lang.String;@654cb101";0;1
"4b40817c9467071068ab8d0cd3e9bed1";dlg_quest;"18611335-faf9-4564-ba0c-70ad1e6846e6";1;1;2021-02-09 23:00:59;1970-01-01 03:00:00;"[Ljava.lang.String;@605dcf42";"[Ljava.lang.String;@4eadbbdf";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@3a6cfc76";"[Ljava.lang.String;@3aa89683";0;1
"4b40817c9467071068ab8d0cd3e9bed1";dlg_lives_bank;"00910232-cb75-42ca-99bb-6bcf4d824752";1;1;2021-02-09 23:01:09;1970-01-01 03:00:00;"[Ljava.lang.String;@3401794b";"[Ljava.lang.String;@17d14f57";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@4a839e97";"[Ljava.lang.String;@346105ca";0;1
"4b40817c9467071068ab8d0cd3e9bed1";tech_download_start;"5af1626c-345b-45f2-9b3b-04d808c761ea";1;1;2021-02-09 23:01:12;1970-01-01 03:00:00;"[Ljava.lang.String;@b95f92c";"[Ljava.lang.String;@1623b4fe";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@4002f78b";"[Ljava.lang.String;@7cf1f514";0;1
"4b40817c9467071068ab8d0cd3e9bed1";tech_download_complete;"15bb28be-211c-4372-b524-4b93475d42f2";1;1;2021-02-09 23:01:21;1970-01-01 03:00:00;"[Ljava.lang.String;@58893f3f";"[Ljava.lang.String;@5386f494";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@4efffc0";"[Ljava.lang.String;@7745f31c";0;1
"4b40817c9467071068ab8d0cd3e9bed1";loading_scene;"5f5e1a88-a0c3-4bc2-baed-403f2f36ab8c";1;1;2021-02-09 23:01:23;1970-01-01 03:00:00;"[Ljava.lang.String;@66245a0c";"[Ljava.lang.String;@2e23008";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@7988de6b";"[Ljava.lang.String;@218d1f55";0;1
"4b40817c9467071068ab8d0cd3e9bed1";dlg_settlement_info;c91ffd13-5e2f-442e-8d0b-0d71415a192d;1;1;2021-02-09 23:01:39;1970-01-01 03:00:00;"[Ljava.lang.String;@65bdc552";"[Ljava.lang.String;@76ccdb9d";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@498828a9";"[Ljava.lang.String;@36e17a";0;1
"4b40817c9467071068ab8d0cd3e9bed1";dlg_options;d73815f7-456b-4b4b-90c4-ab401f67ebd1;1;1;2021-02-09 23:02:39;1970-01-01 03:00:00;"[Ljava.lang.String;@b2a337b";"[Ljava.lang.String;@1b2a11b0";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@13efbf1c";"[Ljava.lang.String;@24e5b12a";0;1
"4b40817c9467071068ab8d0cd3e9bed1";dlg_quest;c48e18e3-bf94-4570-a114-eb215951f971;1;1;2021-02-09 23:03:30;1970-01-01 03:00:00;"[Ljava.lang.String;@7e0eef26";"[Ljava.lang.String;@35e2d6c6";"4b40817c9467071068ab8d0cd3e9bed1";"[Ljava.lang.String;@5b9b9839";"[Ljava.lang.String;@52fe1e81";0;1
"4dfc80bd9e8bfbb935f6ac01ebb56bfd";dlg_level_start;"5fe20d19-618c-4be3-8a81-6d957534439f";1;1;2021-02-09 12:33:22;1970-01-01 03:00:00;"[Ljava.lang.String;@5b80bc27";"[Ljava.lang.String;@78f70577";"4dfc80bd9e8bfbb935f6ac01ebb56bfd";"[Ljava.lang.String;@7f2a0000";"[Ljava.lang.String;@5d820372";0;1
"4dfc80bd9e8bfbb935f6ac01ebb56bfd";loading_scene;"002563f9-716f-4c47-818e-882281807cd9";1;1;2021-02-09 12:33:27;1970-01-01 03:00:00;"[Ljava.lang.String;@3bded61";"[Ljava.lang.String;@43a18cdc";"4dfc80bd9e8bfbb935f6ac01ebb56bfd";"[Ljava.lang.String;@6c24bea8";"[Ljava.lang.String;@21f0b9cd";0;1
"4dfc80bd9e8bfbb935f6ac01ebb56bfd";balance_spend;"063bd0c0-581a-4958-a9d9-9f6a50824e68";1;1;2021-02-09 12:36:45;1970-01-01 03:00:00;"[Ljava.lang.String;@4dca8e77";"[Ljava.lang.String;@2c23c7e";"4dfc80bd9e8bfbb935f6ac01ebb56bfd";"[Ljava.lang.String;@4b5a1370";"[Ljava.lang.String;@6fc0f507";0;1
"4dfc80bd9e8bfbb935f6ac01ebb56bfd";dlg_level_fail;ed814034-0b15-4968-afd2-5e459b4c03db;1;1;2021-02-09 12:36:45;1970-01-01 03:00:00;"[Ljava.lang.String;@76e067be";"[Ljava.lang.String;@65d284d0";"4dfc80bd9e8bfbb935f6ac01ebb56bfd";"[Ljava.lang.String;@7e88da89";"[Ljava.lang.String;@16086092";0;1
"568526e5b4117855e47c98b4d1791adc";tech_download_complete;"5e2a559f-1095-43dc-b930-2094fc954852";1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@63a0287a";"[Ljava.lang.String;@12a5d4da";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@2a410895";"[Ljava.lang.String;@7f18f1bf";0;1
"568526e5b4117855e47c98b4d1791adc";loading_scene;b70cd58a-65df-4e65-9466-621f85324760;1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@1d99e5de";"[Ljava.lang.String;@2126e1b3";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@30150a2";"[Ljava.lang.String;@3b2cdc74";0;1
"568526e5b4117855e47c98b4d1791adc";session_start;"808019c7-01e7-4869-b266-e339db63c1aa";1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@694979da";"[Ljava.lang.String;@7ff43639";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@76f9fd25";"[Ljava.lang.String;@2b6b50f2";0;1
"568526e5b4117855e47c98b4d1791adc";loading_scene;"0af2e983-650e-434a-9266-4636ee9cea35";1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@94e6bec";"[Ljava.lang.String;@57d5d102";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@6efc0e08";"[Ljava.lang.String;@1fe13fe5";0;1
"568526e5b4117855e47c98b4d1791adc";tech_download_complete;"48ccc3ff-e9c6-48dc-b22f-7fe02f471366";1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@658a26fe";"[Ljava.lang.String;@1caeb68c";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@122c775f";"[Ljava.lang.String;@4247ce8";0;1
"568526e5b4117855e47c98b4d1791adc";loading_scene;b40c370a-676b-4b64-8c0f-5f35f6b38709;1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@30ad1744";"[Ljava.lang.String;@59dedd0b";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@2839cfe0";"[Ljava.lang.String;@fdd3533";0;1
"568526e5b4117855e47c98b4d1791adc";tech_download_complete;e6944d40-7a4f-49c3-ade2-43b530977d38;1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@579214bb";"[Ljava.lang.String;@780badc7";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@1eab3be9";"[Ljava.lang.String;@7839e1a2";0;1
"568526e5b4117855e47c98b4d1791adc";tech_download_complete;d577d17d-1872-47b4-96bb-8f765cca771d;1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@3fc905d2";"[Ljava.lang.String;@1a09f279";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@5d3ae6a2";"[Ljava.lang.String;@6a393856";0;1
"568526e5b4117855e47c98b4d1791adc";tech_download_complete;"3ce8b143-3f12-4304-b278-6684026c8d11";1;1;2021-02-09 20:44:31;1970-01-01 03:00:00;"[Ljava.lang.String;@1da95756";"[Ljava.lang.String;@48e6e4a0";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@42e314e8";"[Ljava.lang.String;@613b6f6a";0;1
"568526e5b4117855e47c98b4d1791adc";loading_scene;e2b8a5a8-6951-49e4-a17e-a9ead3ee78e5;1;1;2021-02-09 20:44:37;1970-01-01 03:00:00;"[Ljava.lang.String;@36ff97fc";"[Ljava.lang.String;@4943a667";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@135daff3";"[Ljava.lang.String;@29a7c2cd";0;1
"568526e5b4117855e47c98b4d1791adc";loading_scene;"2cc27b70-f8fa-4b1d-9915-bfdf61dbdfe4";1;1;2021-02-09 20:44:37;1970-01-01 03:00:00;"[Ljava.lang.String;@63adf072";"[Ljava.lang.String;@370912fe";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@495511db";"[Ljava.lang.String;@5ef31396";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;"0a53a3f6-0791-4e39-aa86-771ec7b199ac";1;1;2021-02-09 20:45:53;1970-01-01 03:00:00;"[Ljava.lang.String;@52d1465a";"[Ljava.lang.String;@2db0201c";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@4c0a37b8";"[Ljava.lang.String;@a23f20c";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;"73fdd339-d3bc-43f2-a7ae-30e12967a9b0";1;1;2021-02-09 20:45:54;1970-01-01 03:00:00;"[Ljava.lang.String;@52988684";"[Ljava.lang.String;@7e84fc0b";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@632ea394";"[Ljava.lang.String;@76889e6f";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;c097207b-e603-4be9-b02d-bc235341f276;1;1;2021-02-09 20:45:55;1970-01-01 03:00:00;"[Ljava.lang.String;@60b28a9c";"[Ljava.lang.String;@390f4625";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@2fab6093";"[Ljava.lang.String;@1d62f8ef";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;"5af512cd-e31b-4a3d-a9a4-65e8db0bd198";1;1;2021-02-09 20:45:56;1970-01-01 03:00:00;"[Ljava.lang.String;@697067b5";"[Ljava.lang.String;@2a8d3ad0";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@5e5678ea";"[Ljava.lang.String;@5479464f";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;a28f08b5-0284-4840-8111-53587bc4a73a;1;1;2021-02-09 20:45:56;1970-01-01 03:00:00;"[Ljava.lang.String;@3edeceba";"[Ljava.lang.String;@7d46380b";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@10ba8e61";"[Ljava.lang.String;@e6ff907";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;"9e251067-c413-477f-9c77-9fefd7282794";1;1;2021-02-09 20:45:56;1970-01-01 03:00:00;"[Ljava.lang.String;@468c5d6e";"[Ljava.lang.String;@a46a3d4";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@4e4bfd7b";"[Ljava.lang.String;@3f1d9274";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;e0b778fb-b84c-4b6c-80c6-87885826cdef;1;1;2021-02-09 20:45:59;1970-01-01 03:00:00;"[Ljava.lang.String;@1bdecfd4";"[Ljava.lang.String;@24399778";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@358806a1";"[Ljava.lang.String;@6655ac56";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;"1adc9430-ac51-44f0-ac9c-cada1dc37baa";1;1;2021-02-09 20:46:06;1970-01-01 03:00:00;"[Ljava.lang.String;@b187f27";"[Ljava.lang.String;@63f2ab6b";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@16ba14ba";"[Ljava.lang.String;@5dc62d27";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;"54bf2fc0-44db-47ff-8058-bf43f906ca6c";1;1;2021-02-09 20:46:21;1970-01-01 03:00:00;"[Ljava.lang.String;@15ef90ff";"[Ljava.lang.String;@63b0c8da";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@25e90fd2";"[Ljava.lang.String;@49aaa15d";0;1
"568526e5b4117855e47c98b4d1791adc";dlg_welcome;faa68f51-80f3-4fd7-837e-2ff35d0944f4;1;1;2021-02-09 20:46:26;1970-01-01 03:00:00;"[Ljava.lang.String;@20aba8ff";"[Ljava.lang.String;@45384228";"568526e5b4117855e47c98b4d1791adc";"[Ljava.lang.String;@284242c2";"[Ljava.lang.String;@34febede";0;1
"5a8065ec5402d078d2de99f0ea25e80d";session_start;"4b2609c1-51d4-48eb-92db-136ff4e9dba0";1;1;2021-02-09 20:53:39;1970-01-01 03:00:00;"[Ljava.lang.String;@496f14ee";"[Ljava.lang.String;@4ec126e9";"5a8065ec5402d078d2de99f0ea25e80d";"[Ljava.lang.String;@742f29a1";"[Ljava.lang.String;@356671b4";0;1
"5a8065ec5402d078d2de99f0ea25e80d";loading_scene;c9dbad1e-331c-4895-8aa0-d2e91c1d736f;1;1;2021-02-09 20:53:39;1970-01-01 03:00:00;"[Ljava.lang.String;@41fcb92";"[Ljava.lang.String;@43ae5396";"5a8065ec5402d078d2de99f0ea25e80d";"[Ljava.lang.String;@4e411863";"[Ljava.lang.String;@482c3bce";0;1
"5a8065ec5402d078d2de99f0ea25e80d";loading_scene;"2a123b88-48f0-470f-b15c-8b86daf6ad79";1;1;2021-02-09 20:53:39;1970-01-01 03:00:00;"[Ljava.lang.String;@32952a02";"[Ljava.lang.String;@396ed25";"5a8065ec5402d078d2de99f0ea25e80d";"[Ljava.lang.String;@45d27f34";"[Ljava.lang.String;@6c09ce0b";0;1
"5a8065ec5402d078d2de99f0ea25e80d";loading_scene;"300e0013-780a-47a9-b179-0d797ce74064";1;1;2021-02-09 20:53:39;1970-01-01 03:00:00;"[Ljava.lang.String;@77d73cb2";"[Ljava.lang.String;@431c08a8";"5a8065ec5402d078d2de99f0ea25e80d";"[Ljava.lang.String;@15e1f420";"[Ljava.lang.String;@37ba0901";0;1
"5a8065ec5402d078d2de99f0ea25e80d";tech_download_complete;"934d5f66-9a57-4933-8a75-e6c439ef91f5";1;1;2021-02-09 20:53:40;1970-01-01 03:00:00;"[Ljava.lang.String;@794681e8";"[Ljava.lang.String;@5abc9f20";"5a8065ec5402d078d2de99f0ea25e80d";"[Ljava.lang.String;@406630a3";"[Ljava.lang.String;@27f3cbaf";0;1
"5a8065ec5402d078d2de99f0ea25e80d";tech_download_complete;"4c60dade-74b2-4382-98f7-3f05005f34ce";1;1;2021-02-09 20:53:41;1970-01-01 03:00:00;"[Ljava.lang.String;@6af74778";"[Ljava.lang.String;@548c9099";"5a8065ec5402d078d2de99f0ea25e80d";"[Ljava.lang.String;@251e5183";"[Ljava.lang.String;@1c09483c";0;1
